,Q43,Q44,Q44A,Q45A1,Q45A3,Q47,Q47B,Q47C,Q48,Q49
9012,0,3,0,3,2,2,1,2,0,0
9013,0,1,2,2,3,1,1,2,2,0
9014,0,3,0,3,2,3,1,2,1,0
9015,0,3,0,3,1,0,0,0,2,0
9016,0,2,2,3,2,2,1,3,0,1
9017,0,3,0,2,2,0,0,0,2,0
9018,0,3,0,3,3,2,1,2,0,0
9019,0,3,0,3,2,0,0,0,0,0
9020,0,1,2,3,3,2,1,3,2,0
9021,0,3,0,3,2,0,0,0,1,0
9022,0,3,0,3,3,1,1,2,0,0
9023,0,3,0,3,3,0,0,0,1,0
9024,0,3,0,3,3,0,0,0,0,0
9025,0,2,2,3,3,2,1,2,0,0
9026,0,3,0,3,2,3,2,1,1,0
9027,0,3,0,3,3,0,0,0,2,0
9028,0,3,0,3,2,3,1,2,1,0
9029,0,3,0,3,2,0,0,0,0,0
9030,0,2,2,3,2,2,1,2,0,0
9031,0,3,0,3,2,0,0,0,1,0
9032,0,3,0,3,2,1,1,2,0,0
9033,0,3,0,3,1,0,0,0,0,0
9034,0,3,0,3,3,3,1,1,0,0
9035,0,1,1,3,2,2,1,2,0,0
9036,0,3,0,3,2,3,1,3,0,0
9037,2,2,1,3,2,1,1,1,2,1
9038,0,3,0,3,2,2,1,3,0,0
9039,0,3,0,3,2,0,0,0,0,0
9040,0,3,0,3,1,2,1,2,0,0
9041,0,2,2,3,2,0,0,0,1,0
9042,0,3,0,2,2,0,0,0,0,0
9043,0,3,0,3,2,3,1,1,0,0
9044,0,3,0,3,2,2,1,2,0,1
9045,0,3,0,3,2,0,0,0,2,0
9046,0,3,0,3,2,0,0,0,0,0
9047,0,3,0,3,2,2,1,2,0,0
9048,0,2,2,3,2,1,1,1,1,1
9049,2,2,2,3,2,0,0,0,2,0
9050,0,3,0,3,2,1,1,2,1,0
9051,0,3,0,2,1,1,1,3,2,0
9052,0,3,0,3,2,2,1,3,0,0
9053,0,3,0,3,2,0,0,0,2,0
9054,0,3,0,3,2,3,1,3,0,0
9055,0,3,0,3,2,1,1,2,1,1
9056,2,3,0,3,2,0,0,0,1,0
9057,0,3,0,3,2,3,1,3,2,0
9058,0,3,0,3,2,1,1,2,1,0
9059,0,3,0,3,2,0,0,0,2,0
9060,0,3,0,3,3,3,1,2,2,0
9061,0,3,0,3,2,0,0,0,2,0
9062,0,3,0,2,1,3,2,2,0,2
9063,0,3,0,3,2,2,1,3,0,1
9064,2,3,0,2,2,2,1,2,0,2
9065,0,3,0,3,1,2,1,3,0,2
9066,0,3,0,3,2,0,0,0,0,1
9067,0,2,3,2,2,2,1,3,0,1
9068,0,2,3,2,2,3,2,1,0,1
9069,0,3,0,3,2,2,1,3,0,1
9070,0,2,3,3,3,1,1,2,1,1
9071,0,3,0,3,2,3,2,1,0,1
9072,0,3,0,2,2,2,1,2,0,2
9073,0,3,0,2,1,3,2,2,0,1
9074,0,2,3,3,3,2,1,2,0,1
9075,0,3,0,3,2,2,1,3,1,1
9076,2,3,0,1,3,2,1,3,2,1
9077,0,3,0,2,2,3,2,2,0,1
9078,0,3,0,3,2,0,0,0,0,1
9079,1,2,2,2,2,2,1,3,1,2
9080,1,3,0,2,2,2,1,2,0,1
9081,1,2,3,2,1,3,2,2,0,1
9082,1,3,0,2,2,0,0,0,1,1
9083,0,2,3,3,2,2,1,3,0,2
9084,0,2,3,2,2,2,1,2,0,1
9085,0,1,3,2,2,0,0,0,0,0
9086,0,3,0,3,2,2,1,3,0,1
9087,1,3,0,3,2,3,2,2,0,1
9088,0,2,3,3,2,2,1,2,0,1
9089,0,2,3,2,2,2,1,3,0,1
9090,0,1,3,3,2,2,1,1,0,1
9091,0,2,3,3,2,2,1,2,0,1
9092,0,3,0,3,2,2,1,2,0,1
9093,1,3,0,2,2,2,1,2,0,1
9094,0,2,3,3,2,2,1,3,1,2
9095,0,2,3,2,2,1,1,3,0,1
9096,1,3,0,2,1,0,0,0,1,1
9097,1,3,0,3,2,0,0,0,0,0
9098,0,1,3,2,2,2,1,2,0,1
9099,0,2,1,3,3,1,1,3,0,1
9100,0,2,2,3,2,2,1,2,0,2
9101,0,3,0,3,2,2,1,3,0,1
9102,2,1,3,3,2,1,1,3,1,1
9103,1,3,0,2,2,0,0,0,1,1
9104,1,3,0,2,2,0,0,0,0,1
9105,1,2,3,2,1,2,1,2,0,1
9106,0,2,2,2,3,2,1,3,1,0
9107,0,2,3,2,2,2,1,2,0,1
9108,1,3,0,3,2,2,1,2,0,1
9109,1,2,3,3,1,0,0,0,0,1
9110,0,3,0,2,2,2,1,2,0,1
9111,1,3,0,3,2,2,1,3,0,1
9112,1,3,0,3,2,3,1,3,0,1
9113,0,3,0,3,2,0,0,0,0,1
9114,0,2,2,3,2,1,1,2,0,1
9115,0,3,0,3,2,2,1,3,0,1
9116,0,3,0,3,3,0,0,0,0,1
9117,1,3,0,2,2,0,0,0,0,0
9118,1,3,0,2,2,0,0,0,0,0
9119,0,3,0,3,1,2,1,2,0,1
9120,0,3,0,2,1,3,2,3,0,1
9121,1,3,0,3,2,2,1,3,0,2
9122,0,2,3,3,3,2,1,3,0,2
9123,1,2,3,3,3,2,1,3,0,1
9124,1,2,3,3,2,3,2,3,1,1
9125,0,3,0,3,1,0,0,0,0,1
9126,0,3,0,2,2,1,1,1,0,1
9127,1,3,0,1,1,2,1,2,0,1
9128,0,3,0,3,2,0,0,0,0,1
9129,0,3,0,2,1,3,2,2,0,1
9130,0,3,0,3,3,0,0,0,0,1
9131,0,3,0,2,2,0,0,0,0,1
9132,1,2,3,3,2,1,1,3,0,2
9133,1,3,0,3,2,2,1,2,0,1
9134,0,2,3,3,2,2,1,2,0,1
9135,1,2,3,3,2,2,1,3,0,2
9136,0,2,3,2,2,0,0,0,0,1
9137,1,2,3,2,1,0,0,0,0,0
9138,0,3,0,2,2,1,1,3,1,1
9139,1,3,0,2,2,3,2,1,0,1
9140,1,3,0,3,3,3,1,1,0,1
9141,1,2,2,3,2,3,1,1,0,1
9142,0,3,0,3,2,2,1,2,0,1
9143,1,3,0,2,1,2,1,2,0,2
9144,0,3,0,2,1,2,1,2,2,2
9145,0,3,0,3,2,2,1,2,0,1
9146,1,3,0,3,3,2,1,2,0,1
9147,0,3,0,3,1,0,0,0,0,1
9148,1,3,0,3,2,0,0,0,0,1
9149,0,3,0,3,2,0,0,0,0,1
9150,1,3,0,3,2,1,1,3,0,2
9151,1,2,3,2,1,2,1,3,0,1
9152,1,2,2,3,2,2,1,2,0,2
9153,1,2,2,2,2,2,1,3,0,2
9154,1,2,3,2,2,2,1,3,0,2
9155,1,3,0,3,3,0,0,0,0,0
9156,0,3,0,3,2,1,1,1,0,1
9157,1,2,3,3,3,2,1,1,0,1
9158,1,2,3,2,1,2,1,2,1,0
9159,1,3,0,2,1,2,1,3,1,2
9160,1,3,0,3,2,2,1,3,0,2
9161,1,3,0,3,1,2,1,3,0,2
9162,0,3,0,2,2,0,0,0,1,0
9163,0,3,0,3,2,0,0,0,1,1
9164,0,3,0,3,3,0,0,0,0,0
9165,1,3,0,2,2,0,0,0,0,1
9166,0,3,0,2,2,2,1,3,0,2
9167,2,2,2,3,3,3,1,1,0,1
9168,0,3,0,3,2,2,1,2,0,1
9169,1,3,0,3,2,3,1,1,0,2
9170,0,3,0,2,2,0,0,0,0,1
9171,1,3,0,3,2,0,0,0,0,1
9172,0,2,2,3,3,2,1,3,0,1
9173,0,2,2,3,2,3,1,2,0,2
9174,1,2,3,3,2,2,1,3,0,2
9175,0,2,1,3,3,1,1,3,2,2
9176,1,2,2,3,1,2,1,3,0,1
9177,0,2,1,3,3,1,1,3,1,2
9178,1,2,3,3,2,2,1,3,0,2
9179,0,3,0,3,3,2,1,3,0,1
9180,0,3,0,3,2,2,1,2,0,1
9181,0,3,0,3,2,2,1,3,0,2
9182,0,2,3,3,3,2,1,3,0,1
9183,0,2,3,3,3,2,1,2,0,1
9184,1,3,0,3,3,3,2,2,0,1
9185,1,2,3,3,3,0,0,0,0,1
9186,0,2,3,3,3,2,1,2,0,1
9187,1,2,3,3,3,3,2,1,0,1
9188,1,2,3,3,2,2,1,2,0,1
9189,2,3,0,3,3,0,0,0,0,1
9190,0,3,0,3,3,2,1,3,0,1
9191,0,3,0,3,2,2,1,3,0,1
9192,1,3,0,2,1,2,1,1,0,1
9193,0,3,0,3,2,2,1,2,0,1
9194,1,3,0,3,2,2,1,3,0,2
9195,2,3,0,3,2,2,1,3,0,2
9196,0,3,0,3,3,2,1,2,0,2
9197,2,3,0,3,2,1,1,3,2,1
9198,1,3,0,2,1,3,2,2,0,1
9199,0,1,3,3,2,1,1,3,1,1
9200,0,3,0,2,2,2,1,2,0,0
9201,0,3,0,1,2,0,0,0,0,0
9202,0,3,0,2,2,2,1,2,0,0
9203,0,3,0,1,3,3,1,2,0,0
9204,0,3,0,3,3,2,1,2,0,0
9205,0,3,0,2,2,2,1,2,0,0
9206,0,3,0,2,2,2,1,2,1,0
9207,0,3,0,1,2,2,1,2,0,0
9208,0,3,0,1,2,0,0,0,0,0
9209,0,3,0,1,3,0,0,0,0,0
9210,0,3,0,1,2,2,1,2,0,1
9211,0,3,0,1,2,3,1,2,1,0
9212,0,3,0,1,2,2,1,3,0,0
9213,0,3,0,2,2,0,0,0,1,0
9214,0,3,0,1,2,2,1,2,1,1
9215,0,3,0,1,2,2,1,2,0,0
9216,0,3,0,2,3,2,1,2,0,0
9217,0,3,0,2,3,0,0,0,0,0
9218,0,3,0,2,3,2,1,2,0,0
9219,0,3,0,1,2,0,0,0,0,0
9220,2,3,0,2,3,2,1,2,0,1
9221,0,3,0,2,3,2,1,2,1,1
9222,0,3,0,1,2,1,1,2,1,1
9223,0,3,0,1,2,0,0,0,0,1
9224,0,3,0,2,3,0,0,0,1,1
9225,0,3,0,2,3,2,1,2,1,1
9226,0,3,0,2,3,2,1,2,0,0
9227,0,3,0,1,2,2,1,2,1,0
9228,0,3,0,1,2,2,1,2,1,1
9229,2,3,0,3,2,0,0,0,0,1
9230,0,3,0,1,2,2,1,3,1,1
9231,0,3,0,1,2,2,1,2,1,1
9232,0,3,0,2,2,1,1,2,1,0
9233,0,3,0,2,2,2,1,1,1,0
9234,0,3,0,1,2,0,0,0,0,1
9235,0,3,0,1,2,2,1,1,1,1
9236,0,3,0,1,2,0,0,0,0,1
9237,0,3,0,1,2,2,1,2,1,0
9238,0,3,0,1,2,1,1,2,1,0
9239,0,3,0,2,2,2,1,2,1,0
9240,0,3,0,1,2,2,1,2,0,0
9241,0,3,0,1,2,2,1,3,0,0
9242,0,3,0,1,2,2,1,2,0,0
9243,0,3,0,1,2,0,0,0,1,0
9244,0,3,0,1,2,0,0,0,1,1
9245,0,3,0,1,2,2,1,2,1,0
9246,0,3,0,1,2,0,0,0,0,1
9247,0,3,0,1,2,2,1,3,1,0
9248,0,3,0,1,2,1,1,2,0,1
9249,0,3,0,1,2,0,0,0,0,1
9250,0,3,0,1,2,1,1,2,1,0
9251,0,3,0,1,2,2,1,2,1,1
9252,0,3,0,1,2,2,1,3,0,0
9253,0,3,0,1,2,1,1,2,0,1
9254,0,3,0,1,2,2,1,3,0,1
9255,0,3,0,1,2,2,1,2,1,1
9256,0,3,0,1,2,1,1,2,1,0
9257,0,3,0,1,2,2,1,2,1,0
9258,0,3,0,1,2,2,1,1,0,1
9259,0,3,0,1,2,2,1,3,1,1
9260,0,3,0,1,2,2,1,2,0,1
9261,0,3,0,1,2,0,0,0,0,1
9262,0,3,0,1,2,0,0,0,1,0
9263,0,3,0,1,2,2,1,2,0,1
9264,0,3,0,1,2,0,0,0,0,1
9265,0,3,0,1,2,3,2,2,0,0
9266,0,3,0,1,2,0,0,0,0,1
9267,0,3,0,1,2,2,1,2,0,1
9268,0,3,0,1,2,2,1,2,0,0
9269,0,3,0,1,2,2,1,2,0,0
9270,0,3,0,1,2,0,0,0,0,0
9271,0,3,0,2,0,3,2,2,1,1
9272,0,3,0,2,1,3,2,3,1,1
9273,2,2,3,3,1,2,1,3,0,1
9274,0,3,0,2,1,0,0,0,0,1
9275,0,3,0,2,3,2,1,2,1,0
9276,0,3,0,2,3,0,0,0,1,0
9277,0,3,0,2,3,0,0,0,0,0
9278,0,3,0,2,3,0,0,0,0,0
9279,0,3,0,2,3,2,1,3,0,0
9280,0,3,0,2,3,2,1,2,0,0
9281,0,3,0,1,2,2,1,2,1,1
9282,0,3,0,1,2,0,0,0,1,1
9283,0,3,0,1,2,2,1,2,0,0
9284,0,3,0,1,2,0,0,0,0,1
9285,0,3,0,1,2,2,1,2,1,1
9286,0,3,0,1,2,0,0,0,0,1
9287,0,3,0,1,2,2,1,3,1,0
9288,0,3,0,1,2,2,1,2,1,1
9289,0,3,0,2,3,2,1,2,0,1
9290,0,3,0,2,3,2,1,2,0,0
9291,0,3,0,1,2,2,1,2,0,1
9292,0,3,0,1,2,2,1,2,0,0
9293,0,3,0,2,3,2,1,1,0,0
9294,0,3,0,1,2,2,1,2,1,1
9295,0,3,0,1,2,2,1,2,0,0
9296,0,3,0,1,2,0,0,0,0,0
9297,0,3,0,1,2,1,1,2,0,1
9298,0,3,0,2,2,0,0,0,0,0
9299,0,3,0,2,2,2,1,3,0,1
9300,0,3,0,2,2,2,1,3,1,1
9301,0,3,0,1,2,0,0,0,1,1
9302,0,3,0,1,2,2,1,2,1,1
9303,0,3,0,1,3,2,1,1,0,0
9304,0,3,0,1,3,2,1,1,1,1
9305,0,3,0,2,3,2,1,2,1,1
9306,0,3,0,1,2,2,1,1,1,1
9307,0,3,0,2,2,0,0,0,0,0
9308,1,3,0,1,2,2,1,2,0,1
9309,0,3,0,2,2,0,0,0,1,1
9310,1,3,0,2,2,2,1,3,1,2
9311,0,2,2,2,2,0,0,0,0,2
9312,0,3,0,3,2,1,1,2,1,0
9313,0,3,0,3,2,2,1,2,0,1
9314,0,3,0,3,2,0,0,0,0,1
9315,0,3,0,3,2,0,0,0,1,1
9316,2,3,0,3,3,0,0,0,1,1
9317,2,2,2,3,3,2,1,3,1,2
9318,0,2,2,3,2,1,1,3,1,1
9319,0,3,0,3,2,0,0,0,0,1
9320,0,2,3,2,2,1,1,3,1,2
9321,0,3,0,2,2,3,2,3,1,1
9322,0,3,0,2,3,2,1,2,0,1
9323,0,2,3,2,3,2,1,3,1,2
9324,0,3,0,3,3,2,1,3,1,0
9325,0,3,0,3,2,2,1,3,1,1
9326,0,2,3,2,2,2,1,3,1,1
9327,0,3,0,2,3,2,1,3,1,1
9328,0,3,0,2,2,2,1,2,1,1
9329,0,3,0,3,2,1,1,3,1,1
9330,0,3,0,3,2,2,1,3,1,1
9331,1,3,0,2,2,2,1,2,1,2
9332,0,3,0,2,3,0,0,0,0,2
9333,1,3,0,3,3,2,1,3,0,2
9334,1,3,0,2,1,2,1,1,0,2
9335,0,3,0,3,2,2,1,3,0,1
9336,1,3,0,1,1,2,1,1,0,2
9337,1,1,2,1,2,3,1,1,1,2
9338,1,1,2,1,2,1,1,3,0,2
9339,0,2,3,2,2,2,1,1,1,1
9340,0,3,0,2,2,3,2,3,0,1
9341,1,2,3,2,3,2,1,3,1,1
9342,0,3,0,2,3,2,1,3,0,2
9343,0,1,1,3,2,0,0,0,1,1
9344,0,2,3,2,2,2,1,2,1,2
9345,1,3,0,2,2,0,0,0,0,1
9346,0,2,3,3,2,2,1,2,0,2
9347,0,2,3,2,2,2,1,2,1,2
9348,1,3,0,1,1,2,1,3,1,1
9349,1,3,0,2,3,2,1,3,0,2
9350,0,1,2,2,3,1,1,3,0,2
9351,0,1,2,2,2,0,0,0,0,2
9352,0,1,3,2,2,1,1,1,2,2
9353,1,3,0,2,2,0,0,0,1,2
9354,0,3,0,2,2,2,1,2,1,1
9355,0,3,0,1,2,3,2,3,1,2
9356,0,3,0,2,2,2,1,2,1,1
9357,1,3,0,1,2,0,0,0,0,2
9358,1,3,0,2,2,3,1,2,0,1
9359,1,2,3,2,2,2,1,2,1,2
9360,0,3,0,2,2,2,1,2,0,2
9361,1,2,3,2,3,2,1,2,1,1
9362,0,3,0,2,3,1,1,3,1,2
9363,0,1,2,2,3,3,2,3,0,2
9364,1,3,0,2,3,0,0,0,0,1
9365,0,2,3,2,2,0,0,0,1,2
9366,0,3,0,3,2,2,1,2,0,1
9367,2,3,0,2,2,2,1,3,0,0
9368,2,3,0,2,3,2,1,3,1,1
9369,2,3,0,1,2,2,1,1,0,2
9370,2,3,0,3,2,2,1,2,0,0
9371,0,3,0,2,2,3,1,2,0,2
9372,1,3,0,2,2,2,1,3,0,1
9373,1,2,3,2,2,2,1,3,1,2
9374,1,1,2,2,2,1,1,2,1,2
9375,1,3,0,2,3,3,2,3,0,2
9376,1,3,0,2,2,2,1,3,0,2
9377,0,3,0,2,2,1,1,1,1,0
9378,0,3,0,2,2,3,1,1,0,1
9379,0,3,0,1,2,3,1,1,1,2
9380,1,2,3,2,2,2,1,1,0,1
9381,0,1,2,3,2,3,1,3,1,1
9382,0,3,0,3,2,2,1,2,1,2
9383,1,3,0,2,3,2,1,2,0,0
9384,1,2,3,2,2,2,1,1,0,1
9385,0,3,0,2,2,2,1,3,0,1
9386,1,3,0,2,2,2,1,2,0,2
9387,0,2,2,2,3,0,0,0,0,2
9388,1,1,3,2,2,1,1,1,0,1
9389,0,1,2,2,2,3,2,3,1,2
9390,1,2,3,2,2,2,1,1,0,0
9391,1,3,0,2,3,2,1,3,0,0
9392,0,3,0,2,3,1,1,3,0,2
9393,0,3,0,2,2,3,2,1,1,2
9394,1,3,0,2,2,2,1,3,0,0
9395,1,3,0,2,3,0,0,0,0,0
9396,0,3,0,2,2,2,1,3,1,2
9397,0,3,0,2,2,3,2,2,2,0
9398,0,3,0,3,3,0,0,0,0,0
9399,0,3,0,3,1,0,0,0,1,2
9400,0,3,0,2,2,1,1,3,1,1
9401,1,3,0,2,1,1,1,3,1,0
9402,1,3,0,2,1,2,1,3,1,1
9403,1,3,0,2,2,2,1,3,1,1
9404,1,1,2,2,3,3,1,2,1,2
9405,1,3,0,2,1,2,1,2,1,0
9406,0,3,0,2,1,2,1,1,1,2
9407,0,3,0,3,2,2,1,3,1,1
9408,0,3,0,2,2,0,0,0,1,1
9409,0,3,0,2,0,3,1,1,1,2
9410,0,3,0,2,3,0,0,0,0,2
9411,0,2,2,2,2,2,1,3,1,2
9412,1,3,0,1,1,2,1,2,1,2
9413,1,3,0,3,1,2,1,2,0,2
9414,0,3,0,2,3,2,1,2,1,1
9415,1,3,0,3,1,0,0,0,1,2
9416,1,1,2,2,3,3,1,2,1,2
9417,1,3,0,2,1,2,1,1,1,2
9418,1,3,0,2,1,0,0,0,1,0
9419,1,3,0,2,3,2,1,3,1,1
9420,0,3,0,1,3,2,1,3,2,1
9421,0,3,0,2,2,2,1,3,0,1
9422,0,3,0,2,3,2,1,3,1,1
9423,0,3,0,3,3,1,1,3,1,1
9424,0,3,0,2,3,2,1,2,1,2
9425,0,3,0,2,3,1,1,3,0,2
9426,0,3,0,2,3,2,1,3,0,1
9427,0,3,0,2,3,2,1,3,1,1
9428,0,3,0,2,2,0,0,0,1,1
9429,0,3,0,2,3,0,0,0,0,0
9430,0,3,0,2,3,0,0,0,1,2
9431,1,1,2,2,3,1,1,3,1,1
9432,1,3,0,2,1,0,0,0,1,1
9433,0,3,0,2,2,2,1,2,0,1
9434,0,3,0,2,2,0,0,0,1,2
9435,0,2,2,1,2,0,0,0,0,2
9436,0,3,0,3,2,2,1,3,1,1
9437,0,3,0,3,2,2,1,3,1,1
9438,2,3,0,3,2,2,1,2,0,1
9439,1,3,0,2,2,2,1,3,1,2
9440,0,3,0,3,2,2,1,3,1,2
9441,0,3,0,2,3,1,1,3,0,1
9442,2,3,0,3,3,2,1,3,2,1
9443,2,3,0,3,2,3,2,1,1,1
9444,2,3,0,3,3,1,1,3,1,0
9445,0,3,0,3,3,3,2,3,1,1
9446,2,3,0,3,3,0,0,0,2,0
9447,2,3,0,3,3,2,1,2,0,0
9448,2,3,0,3,3,1,1,2,2,0
9449,0,3,0,3,3,2,1,3,1,0
9450,2,3,0,3,3,3,2,3,1,0
9451,2,3,0,3,2,2,1,2,1,0
9452,2,3,0,3,3,2,1,2,1,0
9453,2,3,0,3,3,0,0,0,0,0
9454,0,2,3,3,3,2,1,3,0,0
9455,0,3,0,3,2,3,2,3,1,0
9456,2,3,0,3,3,0,0,0,0,1
9457,0,2,3,3,3,2,1,3,0,0
9458,2,3,0,3,3,0,0,0,0,0
9459,2,3,0,3,3,2,1,3,2,0
9460,0,3,0,3,3,0,0,0,1,0
9461,2,3,0,3,3,2,1,2,1,0
9462,2,3,0,3,3,1,1,3,2,0
9463,2,3,0,3,3,3,2,3,1,0
9464,2,3,0,3,3,0,0,0,1,0
9465,0,3,0,3,3,0,0,0,2,1
9466,2,3,0,3,3,1,1,3,2,0
9467,2,3,0,3,3,0,0,0,1,0
9468,2,3,0,3,3,0,0,0,1,0
9469,2,3,0,3,3,0,0,0,1,0
9470,2,2,2,3,3,2,1,2,2,0
9471,2,3,0,3,3,1,1,3,2,0
9472,2,3,0,3,3,0,0,0,1,0
9473,2,3,0,3,3,3,2,3,1,0
9474,2,3,0,3,3,1,1,3,2,1
9475,2,3,0,3,3,2,1,3,2,0
9476,0,3,0,3,3,0,0,0,1,0
9477,2,3,0,3,3,3,2,3,1,0
9478,2,3,0,3,3,0,0,0,1,0
9479,2,3,0,3,3,0,0,0,2,1
9480,0,3,0,3,3,0,0,0,2,1
9481,2,2,3,3,3,2,1,2,2,0
9482,2,2,2,3,3,2,1,2,2,0
9483,2,3,0,3,3,3,2,3,1,0
9484,0,2,3,3,3,2,1,3,0,0
9485,0,3,0,3,3,3,2,3,0,0
9486,2,3,0,3,2,0,0,0,0,0
9487,0,3,0,3,3,3,2,3,1,1
9488,2,3,0,3,3,2,1,2,0,0
9489,2,3,0,3,3,2,1,2,2,0
9490,0,3,0,3,3,0,0,0,1,0
9491,0,3,0,3,3,2,1,3,1,0
9492,2,3,0,3,3,3,2,3,1,0
9493,2,3,0,3,2,2,1,2,1,0
9494,0,3,0,3,3,2,1,2,0,0
9495,2,2,3,3,3,2,1,2,1,0
9496,2,3,0,3,3,1,1,3,2,0
9497,2,3,0,3,3,3,2,2,1,0
9498,2,3,0,3,3,1,1,3,2,0
9499,2,3,0,3,3,3,2,2,0,0
9500,2,3,0,3,3,2,1,2,0,0
9501,2,3,0,3,3,2,1,2,0,0
9502,2,3,0,3,2,2,1,3,0,0
9503,2,3,0,3,2,2,1,3,0,0
9504,2,3,0,3,3,1,1,2,2,1
9505,2,3,0,3,3,2,1,2,1,0
9506,2,3,0,3,3,0,0,0,1,0
9507,2,3,0,3,3,0,0,0,1,0
9508,2,3,0,3,3,0,0,0,0,0
9509,0,3,0,3,3,2,1,2,2,0
9510,2,3,0,3,2,0,0,0,1,0
9511,2,2,3,3,3,2,1,2,2,0
9512,0,3,0,3,2,0,0,0,0,0
9513,0,3,0,3,2,1,1,3,1,0
9514,2,3,0,3,3,0,0,0,0,0
9515,2,3,0,3,3,2,1,3,0,0
9516,2,3,0,3,3,3,2,2,0,0
9517,2,3,0,3,3,1,1,3,1,0
9518,0,3,0,3,3,0,0,0,0,0
9519,0,3,0,3,3,3,2,3,0,0
9520,0,2,2,3,3,2,1,2,0,1
9521,0,2,3,3,3,2,1,3,1,0
9522,0,3,0,3,3,3,2,2,1,0
9523,2,3,0,3,3,2,1,2,0,0
9524,2,3,0,3,3,0,0,0,0,0
9525,2,3,0,3,3,0,0,0,1,0
9526,0,3,0,3,3,2,1,3,2,1
9527,2,3,0,3,3,2,1,2,2,0
9528,2,3,0,3,3,3,2,3,1,0
9529,0,3,0,3,3,3,2,3,1,0
9530,2,3,0,3,3,0,0,0,2,0
9531,0,3,0,3,3,0,0,0,1,0
9532,2,3,0,3,3,0,0,0,1,0
9533,2,3,0,3,3,3,2,3,0,0
9534,2,3,0,3,3,2,1,2,1,0
9535,0,3,0,3,2,2,1,3,1,1
9536,0,3,0,2,3,1,1,2,1,2
9537,1,3,0,2,3,2,1,1,1,2
9538,2,3,0,2,1,0,0,0,1,0
9539,0,3,0,3,2,2,1,3,1,1
9540,0,3,0,2,3,0,0,0,1,2
9541,0,3,0,2,3,2,1,3,1,2
9542,1,3,0,3,1,2,1,3,1,1
9543,1,3,0,3,2,0,0,0,1,1
9544,0,3,0,2,3,0,0,0,1,1
9545,0,3,0,3,1,0,0,0,1,1
9546,0,3,0,2,3,2,1,3,1,1
9547,0,3,0,2,3,0,0,0,1,1
9548,0,3,0,3,2,1,1,3,1,2
9549,2,3,0,3,0,2,1,2,0,1
9550,0,3,0,2,1,2,1,2,2,1
9551,0,3,0,3,2,0,0,0,1,2
9552,1,3,0,3,2,0,0,0,1,1
9553,1,3,0,3,2,0,0,0,1,0
9554,0,3,0,2,3,2,1,3,1,1
9555,2,3,0,2,3,2,1,3,1,2
9556,1,3,0,1,1,2,1,2,2,2
9557,1,3,0,1,1,2,1,2,1,2
9558,1,3,0,3,2,2,1,2,1,0
9559,0,3,0,2,1,2,1,3,1,2
9560,0,3,0,3,3,2,1,2,1,2
9561,0,3,0,2,2,2,1,1,1,1
9562,0,1,3,2,1,0,0,0,1,1
9563,0,3,0,2,3,2,1,3,1,2
9564,0,3,0,2,3,2,1,1,1,1
9565,2,3,0,3,2,2,1,3,1,0
9566,0,3,0,3,2,2,1,2,1,1
9567,1,3,0,3,2,2,1,3,1,2
9568,0,3,0,2,2,0,0,0,1,2
9569,2,3,0,3,2,2,1,2,1,2
9570,2,3,0,2,1,2,1,2,1,2
9571,0,3,0,2,3,0,0,0,0,0
9572,0,3,0,2,3,2,1,3,1,2
9573,0,3,0,2,3,0,0,0,1,2
9574,1,2,3,3,2,2,1,3,1,1
9575,0,3,0,3,1,0,0,0,0,1
9576,0,3,0,3,2,2,1,3,1,2
9577,0,3,0,2,2,2,1,2,2,1
9578,0,1,3,3,2,2,1,3,1,1
9579,0,3,0,2,3,2,1,1,0,1
9580,0,3,0,3,2,0,0,0,1,1
9581,0,3,0,2,3,2,1,3,1,1
9582,0,3,0,2,3,2,1,3,1,1
9583,1,3,0,2,2,0,0,0,1,1
9584,0,3,0,2,1,2,1,3,0,2
9585,0,3,0,3,2,1,1,2,1,2
9586,0,3,0,3,3,2,1,3,1,2
9587,0,3,0,2,2,3,2,2,0,1
9588,0,2,2,3,1,3,2,1,0,1
9589,0,2,3,3,2,2,1,3,0,1
9590,1,2,3,2,1,2,1,3,0,1
9591,0,3,0,2,2,2,1,3,0,1
9592,0,1,3,3,2,0,0,0,0,1
9593,2,3,0,2,2,3,1,2,1,1
9594,1,3,0,2,2,0,0,0,1,1
9595,0,3,0,2,2,2,1,2,0,1
9596,0,3,0,2,1,2,1,2,0,1
9597,0,3,0,2,2,3,2,2,0,1
9598,0,3,0,2,1,3,2,1,1,0
9599,1,3,0,3,2,0,0,0,0,1
9600,0,3,0,3,2,1,1,3,0,1
9601,0,3,0,2,1,0,0,0,0,1
9602,1,3,0,3,1,2,1,2,0,1
9603,1,3,0,3,1,3,2,2,0,1
9604,1,3,0,3,2,3,2,1,0,1
9605,1,3,0,2,1,2,1,1,0,2
9606,0,3,0,3,3,0,0,0,0,1
9607,1,3,0,2,1,3,2,1,0,1
9608,0,2,3,2,2,1,1,3,0,1
9609,1,2,3,2,1,2,1,2,0,1
9610,1,3,0,3,1,3,2,1,0,1
9611,1,3,0,2,1,3,2,1,0,1
9612,1,3,0,2,1,2,1,3,0,2
9613,1,3,0,3,2,3,2,1,0,1
9614,1,3,0,3,1,2,1,1,0,1
9615,1,3,0,3,2,2,1,2,0,2
9616,1,2,3,3,2,0,0,0,0,2
9617,0,3,0,3,2,0,0,0,1,2
