,Q1,Q2B,Q3,Q6A3,Q6A6,Q6A8,Q6A9,Q6A11,Q8,Q9,Q11,Q12B1,Q12E1,Q12F1,Q13,Q15,Q17A1,Q18,Q20,Q21A,Q24B,Q28,Q32A4,Q34,Q37,Q40,Q41,Q42A,Q43,Q44A,Q45A3,Q47,Q47C,Q48,Q49,FAM1,MAR,DE2,DE3,DE7,DE8,DE9
4520,1,4,1,4,3,4,4,4,2,2,3,1,1,1,3,3,0,1,1,0,1,3.0,3.0,60,0,2,2,4,0,0,2,0,0,1,2,1,1,1,1,0,3,4
4521,0,6,2,2,4,3,3,3,3,2,3,0,0,0,3,3,0,1,1,0,0,1.5,4.5,70,1,1,1,3,0,0,3,3,2,1,0,0,4,2,0,0,4,3
4522,0,4,2,4,4,3,3,4,2,3,4,1,1,1,4,4,1,1,0,0,0,3.0,1.5,70,0,2,2,3,0,0,2,0,0,0,1,1,2,0,1,0,3,4
4523,0,6,2,3,3,3,3,3,3,3,4,1,1,1,3,2,0,1,1,1,1,4.5,1.5,80,0,2,2,3,0,0,2,2,2,0,1,1,1,0,1,0,2,1
4524,0,6,0,4,4,4,4,4,2,2,3,0,0,1,3,3,1,1,0,0,1,3.0,1.5,50,0,2,2,4,0,0,2,0,0,0,1,1,1,1,0,0,3,4
4525,1,3,2,4,3,4,4,4,3,2,3,0,0,1,3,3,0,1,0,0,0,3.0,1.5,50,1,2,2,4,0,0,2,0,0,1,1,1,1,1,0,0,3,4
4526,0,6,1,4,4,4,4,4,2,3,3,0,0,1,3,2,1,1,1,0,4,4.5,1.5,60,2,2,1,3,2,3,2,1,3,2,2,1,1,1,0,0,2,3
4527,1,3,1,4,4,4,4,4,3,3,3,1,0,1,3,3,0,1,0,0,0,1.5,1.5,70,1,1,1,2,0,0,2,3,3,0,1,1,1,0,0,0,3,3
4528,0,3,2,4,4,4,4,4,2,3,3,1,1,1,2,3,0,1,0,0,0,3.0,1.5,60,1,2,2,1,0,0,2,1,3,0,1,1,1,0,0,0,3,1
4529,0,6,1,4,4,4,4,4,2,4,3,0,0,1,3,2,1,1,1,0,4,4.5,1.5,70,2,2,1,3,2,3,0,1,3,1,2,1,1,1,1,0,1,1
4530,0,6,1,4,4,3,4,4,3,3,4,0,0,1,3,3,1,1,0,1,0,4.5,1.5,60,2,1,1,3,0,3,1,1,3,0,0,1,1,1,1,0,1,1
4531,0,6,2,4,4,4,4,4,2,4,4,0,0,0,3,2,1,1,1,0,2,3.0,1.5,50,1,1,1,4,0,3,2,0,0,1,1,1,1,2,0,0,3,4
4532,1,4,0,4,3,4,3,4,2,2,3,1,1,1,4,3,1,1,0,1,0,3.0,3.0,80,1,2,2,1,0,3,2,0,0,1,0,1,2,0,1,0,3,4
4533,1,4,1,4,3,4,3,4,2,2,3,1,0,1,3,2,1,1,0,1,0,3.0,3.0,50,0,2,2,4,0,0,2,0,0,2,1,1,1,1,0,0,3,4
4534,1,4,2,4,4,3,4,4,3,2,4,1,0,1,4,3,1,1,0,0,0,4.5,4.5,90,2,1,3,2,2,3,1,2,2,0,2,1,1,0,1,0,3,1
4535,0,6,2,3,4,4,3,4,3,3,4,0,0,1,3,3,0,1,1,0,3,3.0,3.0,75,1,1,1,4,2,0,3,0,0,0,0,0,4,2,0,0,4,4
4536,0,6,1,4,4,4,4,4,2,2,3,0,0,1,3,3,0,1,0,0,1,3.0,1.5,60,0,2,2,1,0,0,2,3,1,0,1,1,1,1,0,0,3,3
4537,0,4,2,3,2,3,4,3,2,3,2,1,1,1,3,3,1,1,0,1,0,1.5,3.0,80,0,2,1,2,1,0,3,0,0,1,1,1,2,0,1,0,2,4
4538,0,6,1,4,4,4,4,3,3,2,4,0,0,1,3,3,0,1,0,0,0,1.5,3.0,80,0,2,3,2,0,0,3,2,2,1,1,1,2,0,1,0,3,1
4539,0,4,2,3,3,3,4,4,3,2,4,1,0,1,4,3,1,1,1,1,0,3.0,3.0,70,2,1,2,2,2,0,2,2,3,1,1,1,1,1,1,0,2,1
4540,0,4,2,3,3,3,3,3,2,3,4,0,1,0,4,4,0,0,1,1,0,4.5,3.0,80,2,1,2,2,2,0,3,2,3,1,1,1,2,0,0,0,2,1
4541,0,4,0,4,3,3,3,3,2,2,4,0,0,1,4,4,0,1,0,0,0,4.5,4.5,80,2,1,1,2,2,0,3,2,3,1,2,1,2,0,1,0,4,1
4542,0,4,2,3,2,3,4,4,2,3,4,0,1,1,4,3,0,1,1,1,0,4.5,3.0,80,2,1,1,4,0,0,3,0,0,0,1,1,1,0,1,0,3,4
4543,0,3,1,3,3,3,4,3,2,2,3,1,0,1,4,3,1,1,0,0,0,3.0,3.0,70,0,2,2,3,0,0,2,2,3,0,1,1,1,2,1,0,3,1
4544,0,6,2,3,4,3,4,2,2,2,3,0,1,1,2,3,1,1,0,0,0,3.0,1.5,70,0,2,2,2,1,0,1,1,3,2,2,1,1,0,1,0,2,1
4545,1,6,2,4,3,4,3,4,3,2,3,1,0,1,3,2,1,1,0,1,0,3.0,4.5,80,2,2,1,3,0,0,2,2,2,2,1,1,1,0,1,0,3,1
4546,0,4,2,3,3,4,3,3,3,2,4,0,0,1,3,2,1,1,1,0,0,4.5,3.0,80,0,2,2,2,0,0,2,2,2,2,1,1,1,2,0,0,3,3
4547,1,6,1,3,2,2,3,2,2,2,3,0,0,0,3,2,0,0,1,0,0,3.0,1.5,70,1,2,1,4,2,3,3,0,0,0,1,1,1,1,0,0,2,4
4548,0,6,0,3,2,2,2,2,2,3,3,0,0,0,3,2,0,1,0,0,5,1.5,1.5,60,1,1,1,4,2,0,3,0,0,0,1,1,1,2,0,0,4,4
4549,0,6,0,4,2,2,2,3,3,3,3,0,0,0,2,2,0,0,1,0,5,1.5,1.5,70,1,1,1,4,0,0,3,0,0,0,0,0,4,2,0,0,4,4
4550,1,6,2,3,3,3,3,3,2,2,3,0,0,1,4,4,1,1,0,0,0,3.0,1.5,70,0,2,3,3,2,0,2,2,3,0,1,1,2,0,0,0,4,3
4551,1,6,1,2,4,3,3,3,2,3,4,0,0,1,3,2,0,0,1,0,5,3.0,3.0,70,0,2,1,1,0,0,2,2,3,0,1,1,2,0,0,0,4,3
4552,0,6,2,4,3,3,2,3,2,2,4,0,0,1,3,3,0,1,0,0,5,1.5,1.5,70,0,2,1,3,0,3,3,2,3,0,1,1,1,1,0,0,3,3
4553,0,6,0,3,3,2,3,3,2,2,4,0,0,0,3,2,0,0,0,0,0,3.0,3.0,60,1,2,1,1,2,0,3,2,2,0,1,1,1,1,0,0,4,3
4554,0,6,1,2,2,2,2,2,3,2,4,0,0,0,3,2,0,1,0,0,5,1.5,1.5,60,1,1,1,1,0,0,3,2,3,0,1,1,1,1,0,0,4,3
4555,1,4,1,2,2,2,2,3,3,3,3,1,0,1,4,4,1,1,0,0,0,3.0,1.5,70,0,2,3,3,0,0,3,2,2,0,1,1,2,0,1,0,3,1
4556,0,6,1,3,3,3,4,3,3,3,4,0,0,0,3,2,0,0,0,0,5,1.5,3.0,60,1,2,1,1,0,0,3,3,2,0,1,1,1,2,0,0,4,3
4557,0,6,1,3,3,2,3,3,2,2,4,0,0,0,2,2,1,1,1,0,4,1.5,1.5,70,0,1,3,3,0,3,3,2,2,0,1,1,1,1,0,0,3,3
4558,1,6,1,2,2,2,2,3,2,3,3,0,0,0,3,2,0,1,0,0,5,3.0,3.0,60,0,1,1,4,0,3,3,0,0,0,1,1,1,2,0,0,3,4
4559,1,6,2,3,3,3,3,3,3,2,3,1,0,1,3,2,0,1,0,0,5,3.0,1.5,70,0,1,3,3,0,0,2,2,3,0,1,1,2,0,1,0,4,1
4560,0,6,2,3,3,3,2,2,3,3,4,0,0,0,3,3,0,0,0,0,5,3.0,1.5,70,1,1,1,1,2,3,2,2,3,0,1,1,1,2,0,0,3,3
4561,0,6,0,3,3,3,3,2,2,3,4,0,0,0,2,2,0,1,1,0,5,1.5,3.0,60,1,2,1,4,0,3,3,0,0,1,1,1,1,2,0,0,4,4
4562,0,6,0,2,3,3,3,4,2,2,4,0,0,0,2,2,0,1,0,0,2,1.5,1.5,50,1,1,1,4,2,0,2,0,0,0,0,1,1,2,0,0,4,4
4563,0,6,0,3,3,2,3,3,2,2,4,0,0,0,2,2,0,1,0,0,0,1.5,1.5,60,1,1,1,4,2,3,3,0,0,1,0,1,1,2,0,0,3,4
4564,0,6,1,4,4,4,4,4,3,2,3,0,0,1,3,2,1,1,0,0,0,1.5,1.5,60,0,2,1,3,1,0,3,3,1,0,1,1,1,1,0,0,4,3
4565,1,4,2,4,4,4,4,4,3,2,4,0,1,1,4,4,1,1,1,1,0,1.5,1.5,70,0,2,3,3,1,0,3,2,3,1,1,1,1,1,1,0,3,1
4566,0,4,1,4,4,4,4,4,3,2,4,0,1,1,4,4,1,1,0,0,0,1.5,1.5,70,1,2,3,4,1,1,2,0,0,0,1,1,1,0,1,0,3,4
4567,0,6,1,4,4,4,4,4,2,2,2,0,0,0,3,2,0,0,0,0,3,1.5,1.5,70,1,2,1,4,1,0,3,0,0,0,0,1,4,1,0,0,4,4
4568,0,4,1,4,2,3,4,2,3,2,3,0,0,1,3,3,1,0,1,0,1,3.0,1.5,70,1,2,2,3,0,0,3,2,3,1,1,0,2,0,1,0,4,1
4569,0,4,1,3,4,2,3,2,2,2,3,0,0,1,3,3,1,0,1,0,0,3.0,1.5,70,2,2,2,2,0,0,3,2,3,1,1,0,2,0,1,0,3,3
4570,0,4,1,2,4,2,4,3,3,2,4,0,0,0,4,3,1,1,1,1,0,3.0,1.5,70,2,2,2,4,0,0,3,0,0,1,0,1,1,2,0,0,4,4
4571,1,4,1,4,3,3,3,3,3,2,3,0,0,1,4,3,0,1,1,0,0,3.0,1.5,70,2,1,2,3,0,0,3,2,2,1,1,1,2,0,1,0,3,1
4572,0,6,2,4,4,4,2,4,3,2,3,0,0,0,3,3,0,1,1,0,0,3.0,1.5,70,1,1,2,3,0,0,3,1,2,1,1,1,1,2,0,0,3,3
4573,0,6,2,4,4,2,3,4,3,2,3,0,0,0,3,3,0,1,1,0,0,4.5,1.5,70,1,2,2,2,0,0,2,1,2,1,1,1,1,2,0,0,3,3
4574,1,4,0,4,3,2,3,4,2,3,3,0,0,1,4,3,0,1,1,0,0,3.0,1.5,60,2,2,3,3,2,0,2,0,0,1,1,1,2,0,1,0,2,4
4575,1,4,0,4,3,3,4,3,3,3,4,0,1,1,4,3,1,1,1,1,0,4.5,1.5,65,0,2,3,3,0,0,2,0,0,1,1,1,2,0,1,0,2,4
4576,1,4,2,4,4,3,4,2,3,2,3,0,0,1,3,3,0,1,1,0,0,3.0,1.5,70,1,1,2,3,0,0,3,2,3,1,1,1,1,0,1,0,3,1
4577,1,4,1,4,3,4,4,4,3,2,4,0,1,1,4,4,0,1,1,0,0,3.0,1.5,70,1,2,2,2,0,0,3,2,3,1,1,1,2,0,1,0,3,1
4578,1,4,1,4,3,4,3,3,2,2,4,0,1,1,4,4,0,1,1,1,0,4.5,1.5,65,2,2,2,2,0,0,3,2,2,1,1,1,2,0,1,0,3,1
4579,1,4,1,3,3,4,4,2,3,3,4,0,0,1,3,3,1,1,1,1,0,4.5,1.5,65,2,2,2,3,0,0,3,2,2,1,1,1,2,0,1,0,2,1
4580,0,4,1,4,4,3,2,3,3,2,3,0,0,1,3,3,0,0,1,0,0,3.0,1.5,70,1,2,2,3,0,0,3,1,2,0,1,0,2,0,1,0,4,3
4581,1,4,1,4,4,3,4,4,3,2,4,0,0,0,4,4,1,1,1,1,0,3.0,1.5,70,0,2,2,4,0,0,3,0,0,1,1,1,1,0,1,0,3,4
4582,1,6,0,4,4,4,4,4,2,3,3,0,0,1,3,3,0,1,1,0,0,3.0,1.5,60,2,2,3,2,2,0,3,1,2,1,1,1,1,0,1,0,3,3
4583,0,6,1,4,3,3,3,3,3,2,3,0,0,0,3,3,0,1,1,0,0,3.0,1.5,70,1,2,2,3,0,0,3,1,3,1,1,1,1,2,1,0,3,3
4584,0,4,1,3,3,3,4,2,2,2,3,0,0,0,4,4,0,1,1,0,0,3.0,1.5,65,2,2,2,4,2,0,3,0,0,1,1,1,1,1,0,0,3,4
4585,1,4,1,3,4,4,4,4,2,2,4,0,0,1,4,4,1,1,1,0,0,3.0,1.5,70,0,2,2,3,2,0,2,2,3,1,1,1,2,0,1,0,3,1
4586,0,4,0,4,3,3,4,3,2,2,3,0,0,0,4,4,1,1,1,0,0,3.0,1.5,70,2,1,2,4,0,0,2,0,0,1,0,1,1,2,0,0,3,4
4587,0,6,2,4,2,3,3,4,3,2,4,0,0,0,4,3,0,1,0,0,1,1.5,1.5,60,1,1,2,2,2,0,3,1,3,1,1,0,3,1,0,0,4,3
4588,0,6,2,3,4,4,4,4,3,2,3,0,1,1,3,2,1,1,0,0,1,3.0,1.5,80,0,1,2,2,1,0,1,2,3,1,2,1,1,1,1,0,2,1
4589,1,4,1,4,3,4,3,4,2,2,4,0,0,1,4,4,1,1,1,0,0,3.0,1.5,80,2,2,1,3,2,3,3,0,0,1,1,1,2,0,1,0,4,4
4590,0,4,1,3,3,4,4,3,3,2,4,1,0,0,4,3,1,1,0,1,0,3.0,1.5,80,0,2,2,4,0,2,2,0,0,0,1,1,1,1,1,0,3,4
4591,1,4,1,4,3,3,3,3,3,3,2,0,1,1,3,3,1,1,1,0,3,3.0,1.5,70,1,2,1,4,2,0,3,0,0,1,1,1,1,1,0,0,3,4
4592,1,3,1,4,4,3,4,4,2,3,3,0,0,1,3,3,1,1,0,1,0,3.0,1.5,80,0,2,2,3,2,2,2,0,0,2,1,1,2,0,1,0,3,4
4593,1,2,1,4,4,4,4,3,2,2,3,0,0,1,2,4,1,1,0,1,0,4.5,3.0,80,0,2,1,3,2,3,2,0,0,1,2,1,2,0,1,0,3,4
4594,0,6,2,4,3,2,3,4,3,3,3,0,0,1,4,2,1,1,0,1,0,3.0,1.5,80,1,2,1,1,0,3,2,2,3,2,1,1,1,2,1,0,3,1
4595,1,6,2,4,4,3,4,3,4,3,4,0,0,1,3,3,0,1,0,1,1,3.0,1.5,80,0,2,2,2,1,2,2,2,3,1,1,1,1,0,1,0,4,3
4596,0,4,1,4,3,4,4,4,3,2,4,0,0,1,4,3,1,1,0,1,0,3.0,1.5,80,2,1,3,3,2,0,3,1,3,1,1,1,1,0,1,0,2,3
4597,0,4,2,4,4,4,3,4,4,2,2,0,0,1,4,2,0,0,0,0,4,1.5,1.5,70,1,1,1,4,0,2,2,0,0,0,2,1,1,1,1,0,3,4
4598,0,6,2,4,4,4,4,4,3,3,3,0,0,0,4,2,1,1,0,0,1,1.5,3.0,70,0,2,1,4,0,3,2,0,0,2,1,1,3,2,1,0,5,4
4599,0,3,1,4,4,4,4,4,3,2,3,0,0,1,2,3,1,1,0,1,0,4.5,1.5,80,1,1,1,1,1,0,1,2,3,0,2,1,1,0,1,0,3,1
4600,0,6,2,4,4,4,4,4,3,2,3,0,0,1,2,2,0,1,0,0,1,3.0,1.5,80,1,1,3,2,1,0,1,1,3,2,2,1,1,1,1,0,2,1
4601,0,4,1,4,4,4,4,3,4,2,2,0,0,1,4,2,1,0,0,0,4,1.5,1.5,60,1,2,1,4,0,2,2,0,0,0,2,1,1,0,1,0,3,4
4602,0,6,0,3,4,4,4,4,3,2,4,1,0,0,3,3,0,1,0,1,0,3.0,1.5,70,0,2,2,4,2,0,2,0,0,1,1,1,1,1,0,0,3,4
4603,0,6,1,3,3,4,4,4,3,2,4,0,0,1,4,3,0,1,0,0,1,3.0,4.5,72,0,1,1,1,2,3,3,1,2,2,1,1,1,0,0,0,3,3
4604,0,4,2,3,3,3,3,4,3,3,4,0,0,1,4,3,0,1,0,0,0,4.5,3.0,80,0,1,1,3,2,0,2,2,2,1,2,1,1,0,1,0,4,1
4605,0,4,1,4,4,3,4,4,3,2,4,0,0,1,4,3,1,1,1,0,3,4.5,1.5,80,2,1,1,3,2,0,3,1,3,1,1,1,1,0,1,0,3,3
4606,0,4,2,4,4,3,3,3,2,3,4,0,1,1,4,4,1,1,0,0,0,4.5,3.0,70,0,1,2,4,2,0,3,0,0,1,1,1,1,0,1,0,3,4
4607,0,6,2,4,4,4,4,4,3,3,4,0,1,1,4,4,0,1,1,0,0,4.5,4.5,78,2,1,1,2,2,0,2,2,2,1,1,1,1,1,1,0,4,1
4608,0,4,2,3,4,4,4,4,3,2,4,0,0,1,4,3,0,1,0,0,5,4.5,1.5,80,0,2,2,4,2,0,3,0,0,1,0,0,4,2,0,0,4,4
4609,0,6,2,4,4,3,4,3,2,3,4,0,0,1,3,2,0,1,0,1,0,3.0,1.5,80,0,1,3,2,2,0,2,2,3,1,1,1,1,1,1,0,4,1
4610,0,4,1,4,4,3,4,3,4,4,4,0,0,1,3,3,1,1,1,0,0,4.5,1.5,70,0,1,2,2,2,2,2,2,2,1,1,1,1,1,0,0,4,3
4611,0,4,2,3,4,4,4,3,4,2,2,0,0,1,3,2,1,0,0,0,4,1.5,3.0,70,1,2,1,4,2,0,3,0,0,1,1,1,1,1,0,0,3,4
4612,0,4,2,3,3,3,4,3,3,3,3,0,0,1,4,3,0,1,1,0,0,4.5,3.0,80,0,1,1,3,2,0,3,2,2,1,2,0,2,1,1,0,2,1
4613,0,4,2,3,3,2,3,3,3,3,4,0,0,1,4,3,0,1,1,0,2,4.5,3.0,75,2,1,2,4,2,0,2,0,0,1,1,0,4,2,0,0,4,4
4614,1,4,0,4,4,3,4,3,2,3,4,0,0,1,4,2,0,1,0,0,0,4.5,3.0,84,0,1,1,3,2,0,3,0,0,1,1,1,2,0,1,0,3,4
4615,0,4,2,4,4,3,4,4,4,3,3,1,0,1,4,3,1,1,1,0,0,4.5,4.5,80,0,2,2,2,2,0,3,2,3,1,1,1,1,0,1,0,3,1
4616,0,3,1,3,3,3,3,3,2,3,3,0,1,1,3,3,1,1,0,1,1,3.0,1.5,50,2,2,1,3,2,1,1,2,3,0,1,1,1,1,1,0,3,1
4617,0,4,2,3,2,3,3,3,3,2,4,0,1,1,3,3,1,1,1,1,0,3.0,1.5,60,2,2,3,3,1,0,1,2,3,1,1,1,3,1,1,0,3,1
4618,1,4,2,2,3,3,3,3,3,2,3,0,1,1,3,4,1,1,0,1,0,4.5,1.5,60,1,2,3,3,1,0,2,0,0,1,2,1,2,0,1,0,4,4
4619,1,6,1,3,2,3,3,2,3,2,3,0,0,1,2,3,1,1,1,1,1,4.5,1.5,80,2,2,3,3,1,0,3,2,3,0,1,1,1,1,1,0,2,1
4620,0,4,2,2,2,3,2,3,3,2,4,0,1,1,4,2,1,1,0,0,1,3.0,1.5,80,0,2,3,4,0,0,1,0,0,0,0,1,1,1,0,0,3,4
4621,0,4,1,2,3,2,4,2,3,2,4,0,0,0,3,2,0,1,1,0,2,3.0,3.0,60,0,2,1,4,0,0,3,0,0,0,0,1,1,2,0,0,3,4
4622,0,4,2,2,3,3,3,3,4,2,4,0,0,1,3,3,1,1,1,1,1,3.0,1.5,60,0,1,2,2,1,2,2,2,3,0,1,1,1,1,1,0,3,1
4623,0,4,2,3,3,2,2,3,3,2,4,0,1,1,3,3,0,1,1,1,1,4.5,3.0,85,0,2,1,2,2,0,2,2,3,0,1,1,1,1,1,0,3,1
4624,0,6,2,3,3,3,3,3,2,2,3,1,0,1,4,3,1,1,0,1,0,3.0,1.5,70,1,2,2,3,2,0,3,2,3,0,1,1,1,0,1,0,3,1
4625,1,4,0,2,3,3,4,3,3,2,4,0,1,1,4,2,1,1,0,0,1,3.0,3.0,80,2,2,3,3,0,0,2,0,0,0,0,1,2,0,1,0,3,4
4626,1,6,0,2,4,2,2,2,2,3,4,0,0,1,4,2,1,1,0,0,1,3.0,3.0,80,1,2,3,1,0,0,0,0,0,0,0,1,2,0,0,0,3,4
4627,0,3,2,3,2,3,3,3,4,2,4,0,0,0,3,3,0,1,1,1,1,3.0,1.5,70,1,1,2,3,0,0,2,2,2,0,1,1,1,1,1,0,3,1
4628,0,3,1,3,2,2,4,2,3,3,4,0,0,1,4,2,1,1,1,0,0,4.5,3.0,70,2,2,2,4,1,1,1,0,0,0,1,1,1,1,1,0,3,4
4629,1,4,1,4,3,4,4,3,3,2,4,0,1,1,2,3,1,1,1,0,0,3.0,1.5,80,0,2,3,4,0,0,2,0,0,0,0,1,2,0,1,0,3,4
4630,0,4,1,2,2,2,2,2,3,4,4,0,0,1,3,2,0,1,1,0,1,3.0,3.0,80,0,2,1,3,2,0,1,3,2,0,0,1,1,1,0,0,3,3
4631,0,4,1,2,2,3,3,2,3,2,4,0,0,1,4,2,0,0,0,0,2,3.0,4.5,70,2,1,3,2,2,0,3,2,2,0,1,1,1,1,0,0,3,3
4632,0,6,1,3,3,3,2,3,3,2,3,0,0,1,4,2,1,1,0,0,0,3.0,1.5,80,0,2,3,4,0,0,2,0,0,0,0,1,1,1,1,0,4,4
4633,0,3,1,3,3,3,3,3,3,2,3,0,0,1,3,2,1,1,1,1,1,3.0,1.5,60,2,1,1,3,1,1,2,2,3,2,1,1,1,1,1,0,3,1
4634,1,6,2,2,2,3,3,3,3,2,3,0,0,1,4,3,0,1,1,1,1,3.0,1.5,50,1,2,2,3,1,0,3,2,3,1,1,1,1,0,1,0,3,1
4635,0,6,2,2,2,3,3,3,3,3,3,0,0,1,3,2,0,1,0,0,2,1.5,1.5,50,1,2,1,4,1,0,0,0,0,0,0,1,1,2,0,0,4,4
4636,0,4,1,4,4,4,4,4,2,4,3,0,1,1,3,4,1,1,0,0,0,4.5,1.5,70,1,2,3,4,0,0,1,0,0,0,0,1,1,0,1,0,2,4
4637,0,6,2,2,2,3,3,2,4,2,3,0,1,1,3,3,1,1,1,1,1,3.0,1.5,60,2,2,2,3,1,2,1,2,3,0,1,1,1,0,1,0,3,1
4638,0,6,1,2,2,3,2,4,3,2,4,0,0,1,4,2,1,1,1,0,2,3.0,1.5,80,0,2,2,4,0,0,3,0,0,0,0,1,1,2,0,0,3,4
4639,0,6,2,2,2,3,3,2,3,2,4,0,1,1,4,3,0,1,1,1,0,4.5,3.0,80,0,2,3,2,0,0,1,2,3,0,1,1,1,0,1,0,3,1
4640,0,4,2,2,2,2,2,2,3,2,3,1,1,1,2,3,1,1,1,1,4,4.5,1.5,80,0,2,3,2,0,1,2,2,3,0,1,1,1,1,1,0,2,1
4641,1,4,0,4,4,3,4,4,2,2,3,0,0,1,4,3,0,1,1,1,0,3.0,1.5,65,2,1,1,3,0,0,2,0,0,1,1,1,2,0,1,0,3,4
4642,0,6,1,4,3,3,2,3,3,2,3,0,0,0,3,3,0,1,1,0,0,3.0,1.5,70,1,1,2,2,0,0,3,2,2,1,0,1,1,2,0,0,3,3
4643,0,4,1,2,3,3,2,4,2,2,4,0,0,0,3,2,1,1,0,1,1,3.0,1.5,75,2,2,2,3,1,0,3,0,0,1,0,1,2,0,1,0,3,4
4644,1,4,1,3,3,3,4,3,2,2,3,0,0,1,4,3,0,1,0,1,1,4.5,1.5,70,2,2,3,3,1,0,1,0,0,1,0,1,2,0,1,0,3,4
4645,1,4,2,3,3,3,4,4,2,2,3,0,0,1,4,4,1,1,0,1,1,3.0,1.5,70,0,2,3,3,1,0,1,0,0,1,0,1,2,0,1,0,3,4
4646,0,6,2,3,3,3,4,2,2,2,3,0,0,0,3,3,0,1,0,1,1,1.5,1.5,70,2,2,1,3,1,0,3,1,2,1,0,1,1,1,1,0,2,3
4647,0,6,1,2,3,3,4,2,2,2,3,0,0,1,4,3,0,1,0,1,1,1.5,4.5,71,2,2,3,2,1,0,3,2,2,1,0,1,2,0,1,0,3,1
4648,0,6,2,2,3,4,2,4,2,2,4,0,0,0,4,2,0,1,0,1,1,1.5,1.5,70,2,2,1,3,1,0,3,1,3,1,0,1,1,1,1,0,2,3
4649,1,3,1,2,2,3,2,3,2,2,3,0,1,0,3,3,1,1,0,1,1,3.0,4.5,70,2,2,1,3,1,0,3,2,2,1,0,1,2,0,1,0,3,1
4650,0,4,1,3,3,3,4,2,2,2,3,0,0,1,4,3,0,1,0,1,1,3.0,3.0,75,2,2,3,3,1,0,2,2,1,1,0,1,1,0,1,0,4,1
4651,0,6,2,2,3,3,4,3,2,2,3,0,0,0,3,2,0,1,0,1,2,1.5,1.5,65,2,2,3,2,1,0,3,3,1,1,0,1,1,2,0,0,4,3
4652,0,6,2,2,3,3,3,2,2,2,3,0,0,0,3,2,0,1,0,1,1,3.0,1.5,60,2,2,1,2,1,0,3,3,2,1,0,1,1,1,0,0,3,3
4653,0,6,2,2,3,3,4,3,2,2,3,0,0,0,4,2,0,1,0,1,2,3.0,1.5,70,2,2,1,2,1,0,1,2,3,1,0,1,1,1,1,0,3,1
4654,0,6,1,4,3,3,4,3,2,3,3,0,0,0,3,2,1,1,0,0,1,4.5,1.5,70,0,2,1,4,2,0,3,0,0,1,0,1,1,1,0,0,3,4
4655,1,6,0,4,3,3,4,3,2,2,3,0,0,0,3,2,0,0,0,0,1,4.5,1.5,70,0,2,1,3,2,0,3,2,2,1,0,1,1,2,0,0,3,3
4656,1,3,2,4,4,3,4,3,2,3,3,0,0,0,3,2,1,1,0,0,2,4.5,1.5,73,0,2,1,4,2,0,2,0,0,1,0,1,1,2,0,0,3,4
4657,1,6,0,4,3,3,4,3,2,2,3,0,0,0,3,2,0,0,0,0,1,4.5,1.5,75,0,2,1,3,2,0,3,2,3,1,0,1,1,2,0,0,4,3
4658,1,6,2,4,4,4,4,3,2,2,3,0,0,0,3,2,0,1,0,0,1,4.5,1.5,75,0,1,3,3,2,0,3,1,2,1,1,1,1,1,0,0,3,3
4659,1,3,0,4,4,3,4,3,2,4,3,0,0,1,3,2,1,1,0,0,1,4.5,3.0,80,0,2,3,3,2,0,2,2,2,1,1,1,2,0,1,0,3,1
4660,1,6,1,4,4,4,3,4,2,3,3,0,0,1,3,2,0,1,0,0,1,4.5,1.5,78,0,2,3,4,2,3,2,0,0,1,1,1,1,0,0,0,2,4
4661,1,6,0,4,3,3,4,3,2,3,3,0,0,0,3,2,0,1,0,0,2,4.5,1.5,78,0,1,1,3,2,0,3,1,3,0,1,1,1,0,1,0,2,3
4662,1,6,1,4,3,3,4,3,2,2,3,0,0,1,3,2,1,1,0,0,2,3.0,1.5,75,0,2,1,4,2,3,2,0,0,1,0,1,1,1,0,0,3,4
4663,0,6,0,3,3,4,4,3,3,2,3,0,0,1,4,2,1,0,0,0,0,3.0,1.5,70,0,2,1,1,2,0,2,2,3,0,0,0,3,1,0,0,3,1
4664,0,6,0,4,3,3,4,3,2,4,3,0,0,0,3,2,0,1,1,0,0,4.5,1.5,70,0,2,1,4,2,3,2,0,0,1,0,1,1,2,0,0,4,4
4665,1,4,0,3,3,3,4,4,4,2,4,0,0,1,3,4,1,1,1,1,0,3.0,1.5,60,1,2,2,1,0,0,2,0,0,1,1,1,2,0,0,0,3,4
4666,1,4,1,4,2,3,4,4,2,2,3,0,1,1,4,3,0,1,0,1,0,3.0,1.5,80,0,2,1,4,1,0,2,0,0,1,1,1,1,1,1,0,3,4
4667,0,4,1,4,3,4,4,4,4,3,4,0,0,1,3,3,0,1,0,1,0,3.0,3.0,40,1,2,2,4,1,0,1,0,0,2,0,1,1,0,0,0,3,4
4668,1,6,1,3,3,3,4,4,4,3,3,0,0,1,3,3,0,1,0,0,0,3.0,1.5,80,1,1,3,3,0,0,2,1,2,2,1,1,1,1,1,0,3,3
4669,0,6,1,3,2,2,3,3,3,4,4,0,0,0,4,2,1,1,1,0,3,4.5,1.5,75,1,1,3,3,0,0,2,3,3,2,0,0,4,2,0,0,3,3
4670,1,4,1,4,3,3,4,3,4,2,3,0,1,1,4,4,1,1,0,1,0,4.5,1.5,50,1,2,3,3,0,0,2,0,0,1,1,1,2,0,1,0,3,4
